date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,BAJFINANCE.NS,HCLTECH.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,NESTLEIND.NS,WIPRO.NS,POWERGRID.NS,NTPC.NS,ONGC.NS,TECHM.NS,JSWSTEEL.NS,TATASTEEL.NS,M&M.NS,ADANIENT.NS,ADANIPORTS.NS,COALINDIA.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,DRREDDY.NS,DIVISLAB.NS,CIPLA.NS,EICHERMOT.NS,HEROMOTOCO.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,GRASIM.NS,INDUSINDBK.NS,TATACONSUM.NS,UPL.NS,BPCL.NS,IOC.NS,HINDALCO.NS
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,1.0459487684073605,0.6434343311754492,0.9475940550000783,0.7109354102234134,1.4842722041691399,0.6555399916040124,0.7542631564713058,1.3653814356686804,0.5278234646568646,1.010935984354711,1.300047404700195,1.4985378113230121,0.9491109134735293,0.8113859381185615,0.5334157055448988,0.6763333250790854,0.9349531887811405,0.6571920116324675,1.3519794909439804,0.4410800222394512,0.6884693715819591,0.642811671520371,0.7395012687373768,0.6697707862274515,0.630221103591484,0.9863293723047134,1.1167277497032895,0.9588209542058963,1.7941038416507609,1.1459901575344922,0.6567080508388368,0.8062726573269935,0.0,0.0,0.7990169792117207,0.6399145745384317,1.2535464019005518,1.2205781906906645,0.6268037866001246,1.0721500416886527,0.5999962446512602,0.5230451453454967,0.9766938356480961,1.2635153985758256,0.9924400013191425,0.9102734997981591,0.9372303629155846,0.9233654051383278,0.9989685301450303
2015-07-02,1.043858028614466,0.6415163023223934,0.946827529053931,0.710453274320464,1.4848968598414363,0.6560700802516823,0.7548424699967193,1.364487145291592,0.5224277752698507,1.0088904945515094,1.303107507454846,1.4991512630288475,0.9491350790946267,0.81659975361155,0.5335019947705616,0.6726438770682814,0.9354528269996225,0.6602840038938929,1.352610435921458,0.44001545911115425,0.6885074642999063,0.6436351395162576,0.7396477789532138,0.6729289194963733,0.6289454560715797,0.9868161332002043,1.120341665020225,0.95658012367644,1.7979402875628063,1.1473840330568417,0.6563885604128694,0.8017763204739586,-0.0,-0.0,0.7959135182651883,0.6396063637124674,1.2557462236632246,1.2178677670902727,0.6280064031579494,1.0735662608720673,0.5994544148781605,0.5225926152549762,0.9786713874223801,1.2650041872597837,0.9923463033105486,0.9068024117035606,0.9364677031853487,0.9210454170991041,0.9975137106983114
2015-07-03,0.9979605806631079,0.595790089573445,0.9830532186675348,0.7114047398851404,1.4925758133197793,0.7529755180571481,0.7496997720220294,1.3669197072001662,0.5396739271354635,1.051997560367438,1.3139871752889818,1.5194078415138363,0.9651929238105549,0.8372712555197979,0.5647169070066155,0.6531187315454542,0.9490525137786783,0.6244678455721316,1.3822793336338195,0.4333281232074165,0.6759243778559357,0.6341088059376507,0.7125211735267724,0.573546951634689,0.6513343253311253,0.9636499813064824,1.0811996949129976,1.0152776885049215,1.9296337547993019,1.228263240648783,0.6962475012729702,0.8153372007687227,0.0,0.0,0.7893600018264059,0.5840376287707515,1.2791431245322986,1.2177848981337953,0.5990262466457388,1.0691328056085352,0.6282193764523468,0.5605877099407774,0.9572149519414478,1.3058043887800912,0.9862873981815969,0.8341266556889327,0.9765154314353492,0.9636765496425259,1.0246188233600544
2015-07-06,1.0059447042294702,0.5954197262647098,0.9858082403151531,0.7100606402698261,1.4848607536310685,0.7633169491481301,0.7473639959618711,1.3690187185003042,0.5375550335970743,1.0593819865696594,1.3135029836184087,1.5168013767841828,0.9755515924915198,0.8389771082938493,0.5682595325791056,0.646101975071236,0.9519019667158397,0.6246582894756163,1.3840570259817426,0.4320204153721079,0.6736084427838458,0.6343676646578954,0.7174237470853949,0.5770916377054823,0.6461595709309974,0.9686560992444339,1.0739482896063126,1.0200054308162727,1.9276858663682972,1.2264215856875011,0.6928305835225763,0.8206047018345473,0.0,0.0,0.7976794864040936,0.587541391848156,1.2891547256086906,1.2208385355809894,0.6003497353590012,1.0697843852544069,0.6293844144094628,0.5780377819503497,0.9657209694801239,1.3045255898783226,0.9842807171768518,0.8325247437884812,0.9875129198464279,0.9701669731988728,1.012182837511884
2015-07-07,1.0523848292478497,0.5955695996626137,0.9796694344746546,0.7191893624430591,1.4802142505431957,0.7562678538770474,0.7284362419660385,1.3749744799858652,0.5282047986822397,1.0117364559935085,1.3362244292593513,1.5423584616147228,0.9041839478926883,0.8445188301546023,0.5892550143945042,0.6365863115554211,0.9572821892104388,0.6420254331653791,1.37859001219478,0.4359069746360019,0.6776588579481345,0.6438663041884354,0.7130596892500248,0.5747618425813816,0.6310167353696522,0.9748997996046025,1.072825649373659,1.0284462768602276,1.9082592182315357,1.190111666076667,0.6894462663153523,0.7708448908253234,-0.0,-0.0,0.8044196960266076,0.5992517163773817,1.3055778252814587,1.2595148183398508,0.6100194915549829,1.069914786358441,0.6416535102641086,0.6137085839328283,0.9838693911535291,1.3229104628779065,0.9525480557060486,0.8175495410466316,0.9443517791353949,0.959355022584542,0.9988653811712443
2015-07-08,1.0294357001657535,0.5807637527329362,0.9778985136179176,0.7124323589539147,1.476238693365127,0.7060675245440576,0.738048563953723,1.3742507350665765,0.5316603676996422,0.9930111578973453,1.3147491477119109,1.5400869405712279,0.9291834106947976,0.8364745494648933,0.6819595570502686,0.6264539754815739,0.952879151886241,0.6518693371191008,1.3700091118534234,0.4402698094727484,0.6567984242475234,0.6347524868503449,0.7280898179789055,0.5556400197187453,0.5920445960079312,1.0023334146438676,1.114620704931876,1.0496349055761272,1.9034908950646703,1.2241851154996897,0.723877277691085,0.7677997675399166,-0.0,-0.0,0.7802240655398205,0.5894336084052944,1.2642025297751398,1.230518463196722,0.5998241995028468,1.035193688692115,0.6619853975649022,0.6087556344271365,0.9912430959911834,1.3021901507196019,0.9581936660793373,0.8617855648479739,0.9523875705287843,0.934824741553787,1.037509418685346
2015-07-09,1.038714514106049,0.591726567299398,0.98062385237764,0.7116856704819682,1.4684649620491463,0.694682079349832,0.7392086118919395,1.3683546391913783,0.5377947351718626,0.991598742003604,1.2991628322666773,1.5364783565606293,0.934123572739613,0.8393670076054944,0.6991273441536575,0.6262176436151399,0.9505262914954212,0.6428959810784974,1.3769258066050576,0.43328930979044694,0.6603093399290129,0.6431919207280898,0.7338471481673751,0.5637557243251863,0.5762079282124698,1.0105918944253482,1.1190507860200176,1.0560831644535327,1.8970025910077266,1.2338010188702666,0.7437941139466011,0.7836227945838009,-0.0,-0.0,0.7749914701692564,0.5939990058513189,1.2685362460748402,1.2270496416031795,0.5989047617249303,1.0360679693317552,0.6712053666903116,0.6098930733410659,0.9874410774352753,1.289639710103218,0.9556624151482832,0.8783078524304838,0.9760362461657738,0.9483137667047296,1.0379095884616825
2015-07-10,1.0399765650378618,0.5839129107518142,0.983610344993678,0.7084316620921757,1.4678467450175532,0.6831807222293974,0.7402235247247451,1.3699653298425638,0.5234747293365518,0.9968138752125567,1.2999666629924698,1.540065992444017,0.9409142387490623,0.838590539443804,0.7003707988905757,0.6292683760275486,0.9598084621025113,0.6361820860767019,1.3889842534910881,0.4393010122063193,0.6655524998544295,0.6455018532376451,0.7287645339403594,0.5532535465853354,0.5781180014091164,1.0054887752205637,1.1172545928850466,1.054847890110285,1.8918822260305312,1.2311572571987488,0.7468979790851554,0.7885377925827117,0.0,0.0,0.7784425398072163,0.5981070836829314,1.2734489556810196,1.225766866199648,0.5911924123356017,1.042824164820177,0.6635573430880202,0.6096698118758843,1.0019890884288507,1.2881182188542486,0.9540240892865757,0.8873369071714666,0.9773952588440492,0.948755766638682,1.041993408674539
2015-07-13,1.029508048714341,0.5937411833692507,0.9765408501597301,0.7193755631138571,1.4598789533494438,0.6972737024311358,0.739988820453896,1.3672154060026651,0.5257549402101515,0.9931942606386853,1.273524003471042,1.5260008147375483,0.9609050813909815,0.8563748891992106,0.7219200638051094,0.6567802270346983,0.9600626558189962,0.6334626201809511,1.3909650540590202,0.43675882235860947,0.6730862993333011,0.6481092110631236,0.7437427773184447,0.5403138522928931,0.5820098392034476,0.9958792440511546,1.1117057398644123,1.055188728157067,1.8846711422293023,1.237195926073578,0.7379839683870686,0.7728224308645836,0.0,0.0,0.7692343176086333,0.5910053191242169,1.2774356810073528,1.2280394062316278,0.5975664019640907,1.0391271747790487,0.6714633825937547,0.602929892033614,1.00200025357355,1.3020943679476251,0.9608061990795949,0.8875761906013693,0.9877798387115725,0.9433590104316142,1.0379883632874136
2015-07-14,1.015115200290845,0.6137449023268161,0.9681306608895844,0.7530187604595485,1.438901037317923,0.7441175105579864,0.7163133328857015,1.3317840128926293,0.5375703543076804,1.0380205486307397,1.2696315166666943,1.5536867499452978,1.0265700301936593,0.8384002514196306,0.7185609771987602,0.6791838625969568,1.0044527350025871,0.6433040455670097,1.3406615673400435,0.45100454742284396,0.6814976386412535,0.5721558598699574,0.76317092878372,0.5531102203149316,0.6171580116724934,1.046392258010438,1.1248039763743567,1.042339316679754,1.9447232644155152,1.3160376139809766,0.7507177124399437,0.7612024551792201,0.0,0.0,0.7948507727485359,0.6413241272869632,1.3298082969598084,1.263822014136964,0.5926533491291232,1.129038025228751,0.6598891267017597,0.6610324079110489,0.9970204152818829,1.343515968966373,1.0035903098454457,0.9200913996737677,1.0124301446476043,1.0000918012480016,1.0994118308829948
2015-07-15,1.01723310010921,0.6243695466523903,0.9638458333564817,0.7602903526751056,1.4335505188586524,0.7369289095055161,0.7155538211643558,1.3278203362982415,0.538737321202476,1.034562242494516,1.2641458803940746,1.5442577161190651,1.033304766181937,0.8519329267108063,0.7200574891172359,0.663485385132427,1.0007377357657925,0.6150060826655899,1.3483547151130137,0.44562955873228094,0.695124327525435,0.560428808264856,0.7575999495539331,0.5541945080982719,0.6174731938037369,1.0334639349070356,1.118679280478456,1.0426928999102425,1.93366706270415,1.317397812407031,0.74394819082912,0.7714203050166173,0.0,0.0,0.7950087991759124,0.6342245023901872,1.324336924728409,1.2503964841608692,0.5989350092571616,1.1231383395278225,0.6655851763619641,0.6566672809856974,1.0055910717973209,1.3376452768669445,1.0062207251202306,0.9150004997775681,0.9990469949630358,0.9828764009629459,1.1061859823018472
2015-07-16,1.015949758751456,0.6212760525262033,0.9697316870937763,0.762571543848919,1.4234226022757688,0.7592485373659649,0.7233298612962661,1.335400354442244,0.5293264541409788,1.0635770163189098,1.2486637824459,1.5587003985614165,1.04192741050969,0.8499023802776499,0.7326911243614638,0.6646354520774531,0.9983683242668759,0.6038262822454225,1.329787589933603,0.4467395350316162,0.6670042988502527,0.5545375430709141,0.7589941462506637,0.5517887712713034,0.6382375408804065,1.0734537378221638,1.1121371875503787,1.028178512463089,1.9166795080673873,1.3308067962201289,0.741142265362125,0.7542156876973861,0.0,0.0,0.7961704605345951,0.6395558653221818,1.320817075429301,1.252443155644444,0.5996333180193243,1.1140326004869419,0.6679381214913122,0.6573481529706348,0.99414938390065,1.3340155726256515,0.9932849833246894,0.9301382792962126,1.0180737110540303,0.9929133751329628,1.1044513177413318
2015-07-17,1.0037373513552363,0.6443205880472188,0.971107798548425,0.7661864511539002,1.4293640193430337,0.7742164746826856,0.6891726100099743,1.3437259828430306,0.5260423570285909,1.0846264185986376,1.2687960749430265,1.5364680951232927,1.0549360202103621,0.8825160851159203,0.7538286379892318,0.6582228998095357,1.008880720928877,0.6214746056056726,1.3608733085145046,0.4563977713028799,0.6675384042002931,0.573167837593849,0.7662524361119527,0.5517186809521163,0.6499446980010927,1.055284887523403,1.0696103847252374,1.062738278692011,1.959449577871887,1.3552530511411327,0.7497235302683555,0.7010322900189904,0.0,0.0,0.8269714685781432,0.6742433727265236,1.3461672447380117,1.2871042023487296,0.6212282414084563,1.1308755520183051,0.6857379112100037,0.6699268299740901,1.003645739940082,1.3491509932103078,1.0194695796534348,0.9575198658099403,1.0432561457849734,1.0219956178961564,1.0815061859040327
2015-07-20,1.003972948681882,0.6429640677879632,0.9729273622603812,0.7593550345640574,1.4305321240527435,0.7576064242474317,0.7086771279941247,1.336726327201196,0.5126772816556261,1.0880619386714843,1.2656362620756554,1.5419620792470952,1.0493259461254454,0.8815800320033729,0.7642764681505719,0.6568867885500674,1.0048936363986494,0.6103552031887627,1.3656561973424248,0.45630917421866274,0.6687082622373514,0.5754939250274905,0.7654463752720629,0.5565712074014281,0.6505396087139853,1.0585640420541238,1.0744963573386628,1.0634819966032425,1.9612251386733721,1.3585372010598187,0.7429766020596504,0.7117203916925346,0.0,0.0,0.8246792304406596,0.6795212180949245,1.3586767115165748,1.2924455490645486,0.6156760080539567,1.1289910271733627,0.6807447176339687,0.6733248227834547,0.9949844455777592,1.3498293394096321,1.015540698059467,0.965883443257416,1.040970892436489,1.0309597512159947,1.0846457285262996
