date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,BAJFINANCE.NS,HCLTECH.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,NESTLEIND.NS,WIPRO.NS,POWERGRID.NS,NTPC.NS,ONGC.NS,TECHM.NS,JSWSTEEL.NS,TATASTEEL.NS,M&M.NS,ADANIENT.NS,ADANIPORTS.NS,COALINDIA.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,DRREDDY.NS,DIVISLAB.NS,CIPLA.NS,EICHERMOT.NS,HEROMOTOCO.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,GRASIM.NS,INDUSINDBK.NS,TATACONSUM.NS,UPL.NS,BPCL.NS,IOC.NS,HINDALCO.NS
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,0.04512151705958026,0.10286342008487373,0.07242270606474299,0.14450092874208184,0.13938574320902206,0.14953956164111099,0.20959746195530501,0.1437014419943365,0.07621667587582819,0.10735191771516209,0.1868626645672833,0.21262034078068415,0.08258143317255938,0.05172214872939424,0.19472195659608213,0.31383078095484745,0.13263152257046257,0.07542226073542602,0.09028390773933322,0.05654078934832498,0.06643379169981163,0.14746267020310064,0.1057959993544212,0.2633634302877835,0.08250214899906314,0.05276436355923267,0.1071331549595055,0.08815864388193613,0.4595620731483787,0.125370800411031,0.0756570157572228,0.2933826937267554,0.0,0.0,0.1103034606363292,0.11874821488183432,0.10881460657674094,0.0804291179314282,0.11447145663912976,0.15897469509359827,0.27851592249566254,0.18421761210484053,0.12281670680740375,0.10346662326892225,0.08013406642536561,0.2958979872949575,0.13141693674548544,0.14291381707802067,0.16408528366837843
2015-07-01,0.04624743590778329,0.10400956800562969,0.07198821551898117,0.1423477450467779,0.1368365999360674,0.13784626211322093,0.21077865908557453,0.13922750080787383,0.07543106683040127,0.10267010019399246,0.18841748557002339,0.21554472626901294,0.08184887972016756,0.051830042274036876,0.19596424802341608,0.3150290098062963,0.12305863797625297,0.07618131880657528,0.090131507764305,0.05690577324481799,0.06643387124726582,0.14830131305904984,0.1089911434716893,0.26470276994763714,0.08316691899706034,0.05022394481580483,0.10102419494784143,0.08624140699641743,0.45953895412534396,0.11701996496127741,0.0687480308300453,0.2938551761116513,0.0,0.0,0.10839392565763413,0.1169073865274375,0.10593648389218117,0.07772828701114022,0.11320623254353436,0.15451435124255775,0.27634548437768086,0.1739223241249798,0.12168992581982334,0.09869727135575876,0.08024440326651892,0.2993927631418672,0.1293605977285034,0.1365413913337847,0.1659838023695213
2015-07-02,0.04859017450611163,0.1050384281321588,0.07162995151370447,0.1397219197540531,0.134046833834024,0.12593930306500725,0.21165170402246514,0.13460560693930237,0.07413579893204655,0.09801160578578244,0.18982579583919587,0.21800975236071363,0.08097289492548197,0.052141252349942206,0.19741436113102934,0.31569571268854524,0.1173059492325587,0.07602653961903974,0.08973159413888258,0.05863392498278576,0.06637426704718179,0.14902501177956715,0.11334557691260763,0.26557174616757534,0.08352933426206387,0.0485402652601613,0.09488387546607223,0.08442028865452202,0.4585583023491205,0.10988287375551738,0.05968913393118934,0.29407208422051784,0.0,0.0,0.10722798003180732,0.11584855645450363,0.10374054707478897,0.0742041006865623,0.11205085939883118,0.14975403862032738,0.2740708979705779,0.16350267657010595,0.12047143253233092,0.09214091019924547,0.08029587821318669,0.30212958825256697,0.12683241186857203,0.1297654364607757,0.16801150104965978
2015-07-03,0.048295564264451495,0.10617768422543084,0.06871508642458185,0.13517325734797458,0.1280238259101185,0.12109233855588254,0.21238228572057716,0.12755401025046814,0.07318936582969003,0.09569566888948149,0.1904186156749824,0.21922894988113514,0.08024603929490902,0.05219918038133993,0.19806179385751282,0.31233905052274247,0.11041356314957282,0.07614605203537154,0.08990799568983286,0.060542195817794485,0.0658010473686222,0.1493323594583036,0.11684436612646612,0.26477113397113655,0.08383123374974762,0.047347270595765545,0.09017600378641175,0.0849497827100192,0.4596483486182695,0.10793598779164731,0.055440233409778425,0.2911729049192932,0.0,0.0,0.1050884625625215,0.11035304131920606,0.1020401621491136,0.07047253101978794,0.10847075038977619,0.14256434496497516,0.271370719018092,0.15435875484018366,0.11980536196950668,0.08719193867446651,0.0803836440485977,0.2968338859091547,0.12568202593411287,0.12480009782226542,0.16853941445239748
2015-07-06,0.048553305375579336,0.10754688103161268,0.06544542540059031,0.13041985786910754,0.12233823462629342,0.1166968579738069,0.21297599453440366,0.11936759814095943,0.07247299482221019,0.09340067024332839,0.19083705756626337,0.22021305402844515,0.07990837044083357,0.05194485365105341,0.19854340680540408,0.30767126648782617,0.10211950260951937,0.07622591711547555,0.09012103724678859,0.061849471871000955,0.0650067917345488,0.14935342861767154,0.12038958009164452,0.26392372767869976,0.08378584053290479,0.04697768910474474,0.08530127721749055,0.08559571257681164,0.45966154159158745,0.10532341648858598,0.05346838339219911,0.28730652534264167,0.0,0.0,0.10293509842223346,0.10373196641719465,0.10030801550731708,0.06764759862880981,0.10409092402406125,0.13399385262204688,0.26836394430015736,0.1463612460348459,0.1186716250751095,0.08088001729814437,0.08054590459925312,0.289538593635726,0.12492314893739467,0.11980338691749454,0.16945777090639655
2015-07-07,0.048175524342446194,0.10897166130239562,0.06168815484066526,0.12566138487247924,0.1158488501135207,0.11133657896917502,0.21323187176358094,0.1078334309141867,0.07026933502303707,0.0872064075019392,0.1901275784441434,0.21971319401641923,0.07490782617089778,0.05146562973169899,0.19796089667784314,0.3005276756537207,0.09006956520561135,0.07666033474242032,0.0901451466102548,0.0635127048652614,0.06431496149917709,0.14837696602171943,0.12380710286476151,0.2625478815180928,0.08379981096801428,0.045317736079358274,0.07845616414490347,0.08642343137638395,0.4575244842258701,0.09895201099021772,0.05219993941993674,0.28519194345181487,0.0,0.0,0.10067179442301785,0.09685000233896089,0.09845991732519603,0.06671196282606026,0.09955159914671578,0.12296576030097264,0.2650060132022425,0.1407098978203132,0.11656278879562762,0.07762220786175653,0.07995944258451329,0.2774068992831506,0.12086031020111966,0.11219382211128656,0.17058647215298683
2015-07-08,0.047853106322216614,0.11032311510128566,0.05754163393569454,0.11839678796160175,0.10734470542995132,0.10265436907346102,0.21352466669866385,0.0936206152586905,0.06824586267073399,0.0794949355844528,0.1894961873995313,0.21838681291186765,0.07022804386175434,0.05064427832965546,0.19538034682104827,0.29141462083801206,0.07551817042074256,0.0772254760059381,0.09032653805320587,0.06464151826393835,0.06335371646033194,0.14720635422112802,0.12748974165632876,0.26022584449870406,0.08366907609578152,0.043783215423007796,0.07026600905830184,0.08782074122884187,0.45389227082511907,0.09265716191002983,0.050614278342063314,0.28204384318275194,0.0,0.0,0.09758084472015205,0.0877138313368736,0.09586479193369886,0.0654378055769455,0.09425632314089678,0.10990016619001348,0.26181933134723523,0.135632961962502,0.11387129867416769,0.0747956198411369,0.07895366064674396,0.2643441019180335,0.11645921720670209,0.10375301172322823,0.1700741278124883
2015-07-09,0.04690674972537471,0.1113290633069649,0.05285861546475702,0.10949860264567762,0.09843237035959927,0.09215450689571622,0.21375366757526343,0.07707970487582672,0.06719086317778,0.07118863392829033,0.18905512015807413,0.2168505458170039,0.06525400947856204,0.04991020653083682,0.19297819503072255,0.2808951190089321,0.059913424185356945,0.07731359985226988,0.09052416133250997,0.06575162257772377,0.06249286563795209,0.1452010205449959,0.1311469208653603,0.2579602089606179,0.08348799578883569,0.04299265897355592,0.059851537619404586,0.0899394284857429,0.4493199530701707,0.08746589470706084,0.05020675268649442,0.27797358669763905,0.0,0.0,0.09380091722041435,0.07667496910771314,0.09357867678307477,0.06359666278027042,0.08890479184883446,0.09478158908174619,0.2586194435608434,0.131077633968244,0.11132238903213164,0.07073381912994543,0.07768272141957398,0.2501744641346019,0.11211644518631836,0.09470903266563059,0.169317480697189
2015-07-10,0.04751652170840429,0.1135334395306801,0.04876034684484115,0.10099395834719856,0.09085521860282143,0.08175530247928925,0.21399094787342474,0.06866658120916794,0.06701375667567044,0.06379034301255,0.18840905003020764,0.21500417852859402,0.06449433650379693,0.0502747820660161,0.1925009583617636,0.2718724130592251,0.05631919359953623,0.07715082921367392,0.09050714554069185,0.06737277998502655,0.06310926815691584,0.14214666872228127,0.13452882047001352,0.25211593726724874,0.08342982232081889,0.044719138702720006,0.047203881667575595,0.09169659820754696,0.44512900087705853,0.08020853564155488,0.05096346643100216,0.27405169092627624,0.0,0.0,0.09259213589374489,0.06738060887518241,0.09373515614624284,0.06131670917970385,0.08857593561991578,0.07988947347265428,0.25444402926439946,0.12426147934181024,0.10795492931963793,0.0661467408777814,0.07611762193720686,0.24086061003574216,0.10837257725591933,0.08877022184184907,0.1689777490668041
2015-07-13,0.04795799233880268,0.11598744411132389,0.044178840305598606,0.09250424859406954,0.084299523456038,0.06940997228014024,0.21407776767526268,0.06186000921929954,0.06776277262956473,0.05743485740917909,0.18878512081821247,0.21321843801401041,0.06361780139269343,0.05110090136855359,0.19099657361351155,0.26378775211509525,0.05976871318678305,0.0764151382299176,0.09013554103644635,0.06892480402038609,0.06353854789315486,0.13851194210039397,0.13563321625819472,0.244910844383048,0.08370073664179807,0.04883155740146961,0.04315722791212204,0.09330968145605388,0.4401333189133398,0.07318891087430035,0.05233003140847899,0.2706183307188699,0.0,0.0,0.09169183088289817,0.0551411644798613,0.09289304962622241,0.060453269845197874,0.08824530403013563,0.06974054031601128,0.25015802610542326,0.11861549862558415,0.10343913923172735,0.0670739789621282,0.07440159957519735,0.2339090400905212,0.10394935988187139,0.08236533688687404,0.1689796285262347
2015-07-14,0.04780452992112908,0.1173198314364263,0.04097696944694695,0.0879598258889025,0.08298942644035368,0.06541506501464857,0.2135726385696468,0.06166920497964697,0.0683061073252867,0.05363864304788779,0.1888110041615472,0.20860385130238945,0.06378159672207348,0.05220565090463546,0.19096491390030554,0.25668328267618357,0.060830603827805654,0.07565853498325957,0.09074229498446768,0.06994683024264374,0.06330015065728839,0.13909452523110494,0.13747055779255826,0.23860586999812772,0.0830118734861813,0.057598214567943555,0.043392302823915596,0.09383428295407724,0.43798702653011085,0.07250006168113358,0.05432040276365956,0.2645237246080335,0.0,0.0,0.0929204067400335,0.05530817550569683,0.0929882098233864,0.061227299862736576,0.09112288505423108,0.07033859571648612,0.24352941609344314,0.12335718404262574,0.0998315480997219,0.07021205545550503,0.07457545506094503,0.23006484925395998,0.0991047999378534,0.07779651302613998,0.16853092724656046
2015-07-15,0.047618435905898544,0.11774481399546083,0.03809003143485152,0.08280012074901216,0.08210302009620928,0.06528545332489459,0.21289807809796174,0.06243921034415118,0.06874486342133668,0.050178733161991514,0.18875868513100064,0.20433330436323432,0.06390582166584634,0.052910151710554354,0.18971280508236033,0.24931679155242534,0.06837182779415707,0.07518611276678527,0.0912042673311243,0.07097588030798449,0.0625100737856315,0.13989227948377947,0.13954567162955495,0.23172454439933624,0.08258601153176895,0.06375150888694586,0.04636959362019395,0.09403067819632846,0.43509311637356923,0.07134523365885913,0.05616926973869582,0.25728462657190204,0.0,0.0,0.09501297484549899,0.05757407714677229,0.0931477512336508,0.06342169603938269,0.09338784745636122,0.07291780168532458,0.2364678312984556,0.130444543595406,0.09663439756538189,0.07343162895205499,0.07475764214037971,0.22426186043581434,0.09274283476752974,0.07351175911887245,0.16743816857264232
2015-07-16,0.04749572043651297,0.11777917700979008,0.03454076319159271,0.076944958636096,0.08143183432145637,0.06856072125460634,0.21227183565946475,0.06476719149610578,0.069399227312187,0.046541015620865746,0.1887319328717038,0.19845637586343565,0.06439575595011178,0.053764465319192184,0.1892122521100095,0.2404514993196112,0.07509864200043775,0.07490606136534658,0.0924173315064112,0.07173328504838228,0.062401163931205865,0.1406936986679945,0.14138273664647177,0.22302203289646647,0.08241407210622818,0.07261221089192876,0.04822087566410488,0.09336909000939372,0.4301837875225936,0.07025482468811979,0.0581953975694492,0.24987579358747772,0.0,0.0,0.09742200405243889,0.05982557696170695,0.09332473544362578,0.06519333744553893,0.09708690439787404,0.07663803293703268,0.22870096756540606,0.1368343468023467,0.09305164679368125,0.07671606972312901,0.07509339641574189,0.21833898923186776,0.0871288157741061,0.07000305030005764,0.1665249814219044
2015-07-17,0.0475920187092441,0.11485915316940963,0.030260518762220363,0.07017200040673056,0.08054882818897441,0.07191436361623733,0.20980339819465083,0.06600203172719445,0.06995778413040171,0.044171254073833904,0.1858266002406415,0.19290996130494079,0.06474351684497372,0.054290947322232906,0.1878383183768843,0.2283748929392752,0.08101538920771886,0.07371369115427845,0.09362684447490545,0.07206974552785365,0.06239518092380882,0.1402455533703089,0.1429163881038424,0.2123707025188032,0.08144941632180694,0.08093100600679427,0.05362886072638967,0.09387588431626558,0.4269504287840775,0.07001340768360079,0.05945087977198015,0.245354349376514,0.0,0.0,0.09893427995613989,0.062217958554802166,0.09287901328970183,0.06515239886493136,0.10026841969988955,0.07922189032753563,0.22008844323749044,0.14161817485523973,0.08778750687793833,0.07867415708312883,0.07477282277083742,0.21288938840097926,0.08321023483335785,0.06814284796677186,0.1662120017322711
